Date and time,Mode,Distance,Duration,Price
2022-03-08 17:01,Metro,10.1,0.31,7.0
2022-06-06 07:12,Metro,12.5,0.24,7.0
2022-10-14 10:48,Metro,19.1,0.64,7.0
2022-11-25 16:00,Metro,2.1,0.03,3.0
2022-06-20 21:19,Metro,6.9,0.11,5.0
2022-12-19 17:18,Metro,11.8,0.15,7.0
2022-12-15 18:47,Metro,3.6,0.07,4.0
2022-06-09 20:14,Metro,4.3,0.06,4.0
2022-01-18 19:42,Metro,8.3,0.21,5.0
2022-02-05 19:17,Metro,9.6,0.13,7.0
2022-04-05 08:48,Metro,2.3,0.04,3.0
2022-05-11 18:51,Metro,3.5,0.05,4.0
2022-03-18 14:49,Metro,0.8,0.01,2.0
2022-06-23 19:34,Metro,2.3,0.04,3.0
2022-04-02 12:27,Metro,3.2,0.04,4.0
2022-02-22 08:26,Metro,4.5,0.07,4.0
2022-10-21 21:45,Metro,13.1,0.16,7.0
2022-02-09 09:29,Metro,8.2,0.18,5.0
2022-07-19 23:57,Metro,2.8,0.06,3.0
2022-08-24 22:47,Metro,13.8,0.27,7.0
2022-10-23 13:37,Metro,4.9,0.08,4.0
2022-05-13 21:26,Metro,11.2,0.15,7.0
2022-12-06 10:34,Metro,2.0,0.04,3.0
2022-08-28 21:17,Metro,3.5,0.06,4.0
2022-06-26 09:07,Metro,2.1,0.03,3.0
2022-11-28 16:25,Metro,5.0,0.06,4.0
2022-11-09 21:23,Metro,15.1,0.23,7.0
2022-03-26 14:52,Metro,10.3,0.15,7.0
2022-04-21 19:37,Metro,3.1,0.06,4.0
2022-08-03 20:38,Metro,5.1,0.08,4.0
2022-02-24 18:23,Metro,13.0,0.14,7.0
2022-12-08 21:52,Metro,0.7,0.01,2.0
2022-07-12 19:41,Metro,7.7,0.1,5.0
2022-09-23 17:01,Metro,2.7,0.06,3.0
2022-04-28 08:20,Metro,7.1,0.12,5.0
2022-04-04 07:04,Metro,17.3,0.31,7.0
2022-02-28 08:30,Metro,14.6,0.29,7.0
2022-10-27 19:03,Metro,6.8,0.13,5.0
2022-04-05 19:04,Metro,16.1,0.17,7.0
2022-12-17 22:17,Metro,7.3,0.12,5.0
2022-07-12 16:55,Metro,12.0,0.24,7.0
2022-07-14 06:01,Metro,11.6,0.15,7.0
2022-09-16 10:44,Metro,4.2,0.1,4.0
2022-11-05 15:38,Metro,10.1,0.12,7.0
2022-04-12 11:51,Metro,8.7,0.11,7.0
2022-04-13 15:51,Metro,10.5,0.16,7.0
2022-02-18 16:52,Metro,6.6,0.12,5.0
2022-12-28 11:12,Metro,12.3,0.26,7.0
2022-05-20 20:14,Metro,11.0,0.19,7.0
2022-12-20 07:49,Metro,6.3,0.09,5.0
2022-08-29 19:17,Metro,10.6,0.18,7.0
2022-12-02 11:41,Metro,8.9,0.1,7.0
2022-09-13 19:24,Metro,8.2,0.14,5.0
2022-09-02 21:56,Metro,13.8,0.28,7.0
2022-06-27 08:31,Metro,2.5,0.03,3.0
2022-03-04 20:12,Metro,1.7,0.03,3.0
2022-11-05 15:19,Metro,6.7,0.08,5.0
2022-12-26 21:51,Metro,10.1,0.16,7.0
2022-11-25 10:31,Metro,19.2,0.3,7.0
2022-08-11 19:24,Metro,4.2,0.07,4.0
2022-12-31 20:43,Metro,5.9,0.08,5.0
2022-01-23 13:13,Metro,2.1,0.03,3.0
2022-02-28 20:28,Metro,4.6,0.07,4.0
2022-12-13 17:35,Metro,7.3,0.1,5.0
2022-04-06 09:29,Metro,5.1,0.11,4.0
2022-08-18 07:50,Metro,12.8,0.16,7.0
2022-04-04 08:26,Metro,1.5,0.02,3.0
2022-11-22 09:31,Metro,16.1,0.23,7.0
2022-05-03 09:04,Metro,14.1,0.27,7.0
2022-09-22 21:13,Metro,7.8,0.15,5.0
2022-05-04 15:31,Metro,14.4,0.23,7.0
2022-01-20 21:23,Metro,5.7,0.05,4.0
2022-02-14 12:49,Metro,12.8,0.2,7.0
2022-09-03 20:43,Metro,8.6,0.13,7.0
2022-11-30 19:00,Metro,2.6,0.05,3.0
2022-09-01 18:33,Metro,8.1,0.16,5.0
2022-06-23 09:31,Metro,7.5,0.14,5.0
2022-09-07 11:32,Metro,3.8,0.05,4.0
2022-03-05 16:36,Metro,4.6,0.06,4.0
2022-02-08 07:35,Metro,9.8,0.13,7.0
2022-05-20 12:45,Metro,15.1,0.39,7.0
2022-02-07 23:08,Metro,4.8,0.06,4.0
2022-11-25 21:06,Metro,6.0,0.1,5.0
2022-11-19 10:25,Metro,8.6,0.14,5.0
2022-02-19 20:29,Metro,12.0,0.21,7.0
2022-01-21 18:56,Metro,7.1,0.11,5.0
2022-06-24 20:36,Metro,13.6,0.28,7.0
2022-03-24 17:44,Metro,3.0,0.05,4.0
2022-02-23 22:58,Metro,12.3,0.2,7.0
2022-07-14 11:14,Metro,15.7,0.27,7.0
2022-02-19 17:01,Metro,17.6,0.29,7.0
2022-12-31 13:51,Metro,19.0,0.28,7.0
2022-10-08 20:43,Metro,4.0,0.07,4.0
2022-06-08 17:54,Metro,9.0,0.18,7.0
2022-12-30 12:46,Metro,14.8,0.21,7.0
2022-05-23 18:02,Metro,5.5,0.1,4.0
2022-08-14 10:56,Metro,9.4,0.2,7.0
2022-04-26 18:36,Metro,4.6,0.06,4.0
2022-10-13 17:54,Metro,5.6,0.07,4.0
2022-12-05 13:45,Metro,8.6,0.13,5.0
2022-03-01 08:42,Metro,1.7,0.03,3.0
2022-04-04 19:20,Metro,17.6,0.23,7.0
2022-07-07 17:20,Metro,11.3,0.22,7.0
2022-08-16 18:31,Metro,12.6,0.24,7.0
2022-09-24 21:09,Metro,8.2,0.1,5.0
2022-04-26 20:00,Metro,2.0,0.03,3.0
2022-11-01 13:44,Metro,13.9,0.24,7.0
2022-01-04 15:42,Metro,2.8,0.04,3.0
2022-03-05 20:17,Metro,6.9,0.12,5.0
2022-05-06 17:59,Metro,12.3,0.2,7.0
2022-05-07 20:12,Metro,4.5,0.07,4.0
2022-07-25 17:19,Metro,11.2,0.12,7.0
2022-12-15 17:50,Metro,4.5,0.07,4.0
2022-01-03 17:16,Metro,11.7,0.16,7.0
2022-03-04 18:06,Metro,10.3,0.18,7.0
2022-12-20 18:33,Metro,12.9,0.2,7.0
2022-08-24 18:57,Metro,14.5,0.16,7.0
2022-03-28 22:36,Metro,5.8,0.08,4.0
2022-06-12 22:23,Metro,11.0,0.18,7.0
2022-05-18 22:28,Metro,11.7,0.13,7.0
2022-11-14 16:43,Metro,9.7,0.15,7.0
2022-12-13 07:32,Metro,13.1,0.22,7.0
2022-10-13 19:31,Metro,3.3,0.09,4.0
2022-02-13 09:43,Metro,3.7,0.08,4.0
2022-12-05 21:45,Metro,15.6,0.33,7.0
2022-05-22 12:39,Metro,13.9,0.26,7.0
2022-09-08 20:51,Metro,17.8,0.22,7.0
2022-02-16 08:51,Metro,4.0,0.07,4.0
2022-12-05 20:15,Metro,15.3,0.32,7.0
2022-12-01 23:30,Metro,13.3,0.23,7.0
2022-02-11 13:41,Metro,7.4,0.07,5.0
2022-02-03 17:34,Metro,16.0,0.21,7.0
2022-01-26 21:14,Metro,18.6,0.3,7.0
2022-11-07 09:32,Metro,3.2,0.03,4.0
2022-11-01 19:47,Metro,3.4,0.04,4.0
2022-08-16 17:15,Metro,8.4,0.09,5.0
2022-12-29 08:00,Metro,6.1,0.07,5.0
2022-11-30 20:09,Metro,1.8,0.02,3.0
2022-02-02 10:48,Metro,12.3,0.21,7.0
2022-01-04 21:25,Metro,11.4,0.18,7.0
2022-07-29 22:01,Metro,10.6,0.2,7.0
2022-08-25 15:17,Metro,12.4,0.18,7.0
2022-11-20 15:13,Metro,3.3,0.05,4.0
2022-09-24 17:37,Metro,2.5,0.03,3.0
2022-05-28 08:12,Metro,11.7,0.17,7.0
2022-07-12 17:20,Metro,4.1,0.07,4.0
2022-12-12 19:00,Metro,12.3,0.15,7.0
2022-03-22 20:39,Metro,8.8,0.15,7.0
2022-10-11 08:04,Metro,1.6,0.02,3.0
2022-01-23 13:22,Metro,13.1,0.16,7.0
2022-08-18 17:13,Metro,2.3,0.03,3.0
2022-12-02 07:52,Metro,12.4,0.21,7.0
2022-04-12 08:10,Metro,10.0,0.17,7.0
2022-01-08 21:10,Metro,11.8,0.25,7.0
2022-09-16 13:19,Metro,2.5,0.04,3.0
2022-11-02 16:03,Metro,11.5,0.18,7.0
2022-02-25 08:11,Metro,9.8,0.17,7.0
2022-03-04 18:28,Metro,11.1,0.21,7.0
2022-06-09 10:30,Metro,5.7,0.07,4.0
2022-01-05 10:29,Metro,5.5,0.06,4.0
2022-12-16 16:58,Metro,1.6,0.02,3.0
2022-04-23 12:54,Metro,8.7,0.14,7.0
2022-02-08 18:17,Metro,13.8,0.15,7.0
2022-02-28 20:26,Metro,13.6,0.26,7.0
2022-12-24 18:28,Metro,3.5,0.06,4.0
2022-10-18 20:03,Metro,6.0,0.13,5.0
2022-08-27 14:40,Metro,13.0,0.2,7.0
2022-07-25 10:10,Metro,7.4,0.11,5.0
2022-07-27 09:42,Metro,3.5,0.05,4.0
2022-04-08 12:11,Metro,15.4,0.25,7.0
2022-05-11 18:19,Metro,15.6,0.2,7.0
2022-01-27 09:28,Metro,4.8,0.06,4.0
2022-11-15 06:17,Metro,3.6,0.05,4.0
2022-06-09 09:34,Metro,2.9,0.04,3.0
2022-12-31 10:58,Metro,7.0,0.1,5.0
2022-03-03 10:27,Metro,17.6,0.26,7.0
2022-12-16 15:23,Metro,7.9,0.14,5.0
2022-02-05 14:25,Metro,18.5,0.34,7.0
2022-01-28 16:53,Metro,9.2,0.14,7.0
2022-09-07 18:58,Metro,4.2,0.09,4.0
2022-08-12 20:37,Metro,7.8,0.2,5.0
2022-12-27 18:39,Metro,11.9,0.19,7.0
2022-12-27 08:09,Metro,4.3,0.08,4.0
2022-08-30 09:30,Metro,14.0,0.17,7.0
2022-01-24 14:58,Metro,17.4,0.27,7.0
2022-10-23 20:56,Metro,3.1,0.05,4.0
2022-03-29 10:43,Metro,6.8,0.11,5.0
2022-12-07 09:30,Metro,13.1,0.25,7.0
2022-06-17 11:01,Metro,10.7,0.13,7.0
2022-09-17 12:21,Metro,6.3,0.12,5.0
2022-09-21 17:00,Metro,9.2,0.13,7.0
2022-03-23 09:02,Metro,12.2,0.14,7.0
2022-09-14 09:04,Metro,2.8,0.04,3.0
2022-05-05 10:13,Metro,14.0,0.16,7.0
2022-12-23 21:36,Metro,10.4,0.16,7.0
2022-04-21 08:08,Metro,13.8,0.17,7.0
2022-03-28 10:19,Metro,0.7,0.01,2.0
2022-05-23 15:03,Metro,7.6,0.09,5.0
2022-01-03 08:20,Metro,18.1,0.51,7.0
2022-07-02 16:41,Metro,12.4,0.27,7.0
2022-06-21 07:09,Metro,16.4,0.3,7.0
2022-12-15 23:20,Metro,10.3,0.17,7.0
2022-08-29 21:40,Metro,7.1,0.11,5.0
2022-08-23 15:18,Metro,17.7,0.22,7.0
2022-08-01 16:34,Metro,7.5,0.11,5.0
2022-02-05 09:17,Metro,2.6,0.04,3.0
2022-05-23 17:10,Metro,2.2,0.03,3.0
2022-09-06 17:50,Metro,6.5,0.12,5.0
2022-05-05 18:19,Metro,5.0,0.08,4.0
2022-12-16 08:54,Metro,17.5,0.25,7.0
2022-02-05 18:18,Metro,3.4,0.05,4.0
2022-08-15 19:44,Metro,16.3,0.3,7.0
2022-02-28 20:32,Metro,14.4,0.2,7.0
2022-12-05 10:15,Metro,1.7,0.03,3.0
2022-08-17 19:16,Metro,7.8,0.09,5.0
2022-01-07 21:22,Metro,12.4,0.17,7.0
2022-06-19 23:16,Metro,8.5,0.12,5.0
2022-12-19 17:36,Metro,12.3,0.15,7.0
2022-02-13 07:49,Metro,6.6,0.08,5.0
2022-02-24 09:12,Metro,13.3,0.19,7.0
2022-08-11 07:42,Metro,6.6,0.19,5.0
2022-12-11 15:41,Metro,5.3,0.08,4.0
2022-02-27 07:51,Metro,7.6,0.15,5.0
2022-01-15 15:26,Metro,3.4,0.04,4.0
2022-05-08 11:46,Metro,7.2,0.1,5.0
2022-12-20 16:17,Metro,6.6,0.12,5.0
2022-02-10 08:12,Metro,9.3,0.14,7.0
2022-11-19 16:25,Metro,11.6,0.19,7.0
2022-08-01 21:38,Metro,8.2,0.2,5.0
2022-04-11 18:39,Metro,3.5,0.04,4.0
2022-11-30 20:12,Metro,2.6,0.03,3.0
2022-03-07 18:10,Metro,16.8,0.32,7.0
2022-08-21 14:40,Metro,1.2,0.02,2.0
2022-08-02 07:12,Metro,16.9,0.2,7.0
2022-03-12 17:31,Metro,10.6,0.19,7.0
2022-04-27 09:02,Metro,5.5,0.07,4.0
2022-10-03 17:49,Metro,5.1,0.1,4.0
2022-01-15 18:46,Metro,10.0,0.12,7.0
2022-07-06 12:34,Metro,9.2,0.13,7.0
2022-02-16 13:01,Metro,6.5,0.12,5.0
2022-10-02 10:31,Metro,6.3,0.09,5.0
2022-10-06 19:33,Metro,10.2,0.18,7.0
2022-03-20 11:49,Metro,16.4,0.22,7.0
2022-10-22 21:52,Metro,1.4,0.02,2.0
2022-12-17 21:16,Metro,7.8,0.1,5.0
2022-11-01 19:55,Metro,15.3,0.21,7.0
2022-12-23 21:03,Metro,2.8,0.04,3.0
2022-12-25 21:18,Metro,13.3,0.28,7.0
2022-06-06 19:29,Metro,8.9,0.11,7.0
2022-11-28 19:24,Metro,3.9,0.06,4.0
2022-11-18 19:21,Metro,3.0,0.03,4.0
2022-03-20 13:18,Metro,18.8,0.23,7.0
2022-03-19 12:33,Metro,13.1,0.18,7.0
2022-04-13 08:20,Metro,11.1,0.17,7.0
2022-06-08 17:34,Metro,8.7,0.14,7.0
2022-08-23 10:49,Metro,3.7,0.07,4.0
2022-03-14 10:30,Metro,1.3,0.02,2.0
2022-01-30 12:49,Metro,11.3,0.22,7.0
2022-04-07 10:45,Metro,13.4,0.34,7.0
2022-12-11 09:03,Metro,13.8,0.18,7.0
2022-03-14 15:23,Metro,14.3,0.3,7.0
2022-12-28 10:10,Metro,9.4,0.18,7.0
2022-07-27 20:33,Metro,8.5,0.16,5.0
2022-05-16 17:55,Metro,6.7,0.08,5.0
2022-06-20 17:11,Metro,4.5,0.05,4.0
2022-01-15 21:37,Metro,1.5,0.03,3.0
2022-12-02 15:33,Metro,7.9,0.1,5.0
2022-07-08 08:05,Metro,16.9,0.51,7.0
2022-11-24 20:36,Metro,6.3,0.29,5.0
2022-08-05 20:27,Metro,11.1,0.18,7.0
2022-06-09 08:00,Metro,11.0,0.17,7.0
2022-04-28 22:55,Metro,17.2,0.25,7.0
2022-01-03 16:50,Metro,12.6,0.25,7.0
2022-05-04 19:08,Metro,5.6,0.1,4.0
2022-10-22 15:19,Metro,4.3,0.05,4.0
2022-04-26 19:59,Metro,4.6,0.07,4.0
2022-03-21 17:11,Metro,8.0,0.19,5.0
2022-08-27 13:31,Metro,4.6,0.08,4.0
2022-07-01 16:30,Metro,6.3,0.12,5.0
2022-09-30 16:07,Metro,5.1,0.1,4.0
2022-10-15 21:39,Metro,14.0,0.18,7.0
2022-10-15 13:13,Metro,8.9,0.19,7.0
2022-12-22 15:19,Metro,9.9,0.13,7.0
2022-06-30 11:49,Metro,14.1,0.17,7.0
2022-04-29 09:46,Metro,7.2,0.1,5.0
2022-11-16 09:00,Metro,16.7,0.23,7.0
2022-09-21 08:08,Metro,7.7,0.08,5.0
2022-04-29 11:25,Metro,11.4,0.16,7.0
2022-08-10 16:01,Metro,8.3,0.1,5.0
2022-02-05 16:21,Metro,5.5,0.14,4.0
2022-10-23 09:01,Metro,14.1,0.19,7.0
2022-10-04 08:34,Metro,14.4,0.23,7.0
2022-10-18 18:49,Metro,10.6,0.12,7.0
2022-03-31 20:54,Metro,9.0,0.1,7.0
2022-02-23 10:53,Metro,3.4,0.06,4.0
2022-01-02 07:53,Metro,16.4,0.22,7.0
2022-06-24 19:00,Metro,2.6,0.04,3.0
2022-11-16 21:35,Metro,3.7,0.05,4.0
2022-12-30 21:20,Metro,10.2,0.23,7.0
2022-05-17 12:29,Metro,2.1,0.03,3.0
2022-01-20 07:23,Metro,10.6,0.23,7.0
2022-09-05 16:39,Metro,6.4,0.09,5.0
2022-10-04 17:31,Metro,4.4,0.08,4.0
2022-05-20 17:21,Metro,9.6,0.15,7.0
2022-09-28 20:09,Metro,14.7,0.21,7.0
2022-07-20 18:47,Metro,10.7,0.18,7.0
2022-11-18 18:56,Metro,13.3,0.26,7.0
2022-01-28 19:28,Metro,5.3,0.06,4.0
2022-06-14 09:28,Metro,4.3,0.05,4.0
2022-06-23 09:56,Metro,10.5,0.21,7.0
2022-09-08 16:12,Metro,6.8,0.17,5.0
2022-07-27 10:03,Metro,6.3,0.1,5.0
2022-03-08 17:01,Metro,3.9,0.09,4.0
2022-11-04 19:23,Metro,6.6,0.08,5.0
2022-05-19 18:30,Metro,6.0,0.09,5.0
2022-07-09 19:16,Metro,4.9,0.06,4.0
2022-03-18 20:46,Metro,13.1,0.23,7.0
2022-01-14 09:41,Metro,15.8,0.2,7.0
2022-06-20 08:34,Metro,2.6,0.03,3.0
2022-04-01 08:35,Metro,15.6,0.36,7.0
2022-04-25 08:04,Metro,8.4,0.16,5.0
2022-12-06 17:57,Metro,17.7,0.29,7.0
2022-02-05 07:00,Metro,11.7,0.23,7.0
2022-08-26 07:52,Metro,8.0,0.15,5.0
2022-08-10 21:38,Metro,5.5,0.1,4.0
2022-08-07 13:36,Metro,18.9,0.29,7.0
2022-10-21 08:50,Metro,5.0,0.08,4.0
2022-11-08 09:20,Metro,6.2,0.07,5.0
2022-10-23 14:28,Metro,4.3,0.05,4.0
2022-12-16 19:14,Metro,6.3,0.09,5.0
2022-02-08 08:24,Metro,9.5,0.1,7.0
2022-07-29 21:39,Metro,3.3,0.11,4.0
2022-12-30 22:22,Metro,3.4,0.07,4.0
2022-04-18 17:43,Metro,12.1,0.19,7.0
2022-04-01 10:56,Metro,4.8,0.08,4.0
2022-08-21 08:12,Metro,9.9,0.14,7.0
2022-08-13 18:57,Metro,6.2,0.13,5.0
2022-06-28 14:01,Metro,7.4,0.11,5.0
2022-10-19 13:15,Metro,4.3,0.05,4.0
2022-07-21 17:41,Metro,5.6,0.08,4.0
2022-11-21 10:04,Metro,12.2,0.22,7.0
2022-08-03 18:25,Metro,4.3,0.07,4.0
2022-02-11 15:44,Metro,5.7,0.1,4.0
2022-08-30 15:24,Metro,1.3,0.02,2.0
2022-03-09 09:28,Metro,5.6,0.11,4.0
2022-10-03 17:52,Metro,7.6,0.13,5.0
2022-07-19 15:11,Metro,9.2,0.29,7.0
2022-12-11 12:50,Metro,16.3,0.21,7.0
2022-11-17 16:41,Metro,5.8,0.08,5.0
2022-06-19 15:02,Metro,13.3,0.19,7.0
2022-11-22 16:05,Metro,12.3,0.16,7.0
2022-07-19 08:15,Metro,10.0,0.13,7.0
2022-08-01 20:35,Metro,6.5,0.09,5.0
2022-01-07 21:21,Metro,15.5,0.26,7.0
2022-01-31 20:13,Metro,15.0,0.21,7.0
2022-03-26 22:46,Metro,4.1,0.06,4.0
2022-05-13 20:11,Metro,2.4,0.03,3.0
2022-06-15 10:00,Metro,7.5,0.1,5.0
2022-06-29 17:26,Metro,3.3,0.04,4.0
2022-04-29 22:02,Metro,13.5,0.17,7.0
2022-06-27 08:19,Metro,10.6,0.14,7.0
2022-01-03 19:21,Metro,6.7,0.08,5.0
2022-02-11 22:36,Metro,5.1,0.06,4.0
2022-01-22 22:08,Metro,4.1,0.06,4.0
2022-09-17 10:45,Metro,13.7,0.23,7.0
2022-12-21 19:56,Metro,4.9,0.07,4.0
2022-09-03 12:27,Metro,17.9,0.58,7.0
2022-03-01 18:19,Metro,9.9,0.12,7.0
2022-01-24 15:30,Metro,4.1,0.05,4.0
2022-08-30 11:34,Metro,11.1,0.16,7.0
2022-04-23 21:30,Metro,4.5,0.06,4.0
2022-11-12 13:42,Metro,12.8,0.22,7.0
2022-04-08 10:38,Metro,12.6,0.23,7.0
2022-02-18 18:47,Metro,7.2,0.12,5.0
2022-09-12 09:18,Metro,10.9,0.15,7.0
2022-12-17 17:26,Metro,3.7,0.05,4.0
2022-02-08 08:52,Metro,7.0,0.15,5.0
2022-07-22 21:37,Metro,5.8,0.06,5.0
2022-03-20 10:38,Metro,15.0,0.25,7.0
2022-08-02 11:12,Metro,9.3,0.23,7.0
2022-01-19 12:47,Metro,12.0,0.21,7.0
2022-08-04 15:18,Metro,5.3,0.09,4.0
2022-04-26 17:50,Metro,12.2,0.19,7.0
2022-11-15 17:52,Metro,8.6,0.15,5.0
2022-10-09 18:31,Metro,10.2,0.17,7.0
2022-04-05 19:30,Metro,12.6,0.23,7.0
2022-02-14 07:05,Metro,15.0,0.15,7.0
2022-10-05 09:19,Metro,8.4,0.15,5.0
2022-10-05 18:11,Metro,2.6,0.04,3.0
2022-03-04 19:27,Metro,4.7,0.05,4.0
2022-10-15 18:01,Metro,1.2,0.02,2.0
2022-12-19 19:02,Metro,5.6,0.07,4.0
2022-09-30 23:49,Metro,18.4,0.23,7.0
2022-03-02 21:15,Metro,2.8,0.05,3.0
2022-02-20 21:39,Metro,5.7,0.12,4.0
2022-01-29 14:48,Metro,14.9,0.26,7.0
2022-04-22 18:34,Metro,6.8,0.12,5.0
2022-07-22 17:50,Metro,13.4,0.16,7.0
2022-05-16 19:55,Metro,10.4,0.2,7.0
2022-02-03 09:40,Metro,7.5,0.12,5.0
2022-03-09 18:45,Metro,11.6,0.17,7.0
2022-12-21 08:52,Metro,13.8,0.2,7.0
2022-05-18 08:11,Metro,4.0,0.06,4.0
2022-02-10 17:19,Metro,16.4,0.23,7.0
2022-03-07 12:46,Metro,5.9,0.08,5.0
2022-02-23 09:51,Metro,14.1,0.14,7.0
2022-07-15 15:42,Metro,4.4,0.06,4.0
2022-08-20 17:18,Metro,6.2,0.09,5.0
2022-06-29 10:02,Metro,6.0,0.08,5.0
2022-09-05 22:04,Metro,11.0,0.19,7.0
2022-07-13 16:25,Metro,17.6,0.27,7.0
2022-02-11 09:10,Metro,1.9,0.03,3.0
2022-12-03 17:51,Metro,15.0,0.29,7.0
2022-11-07 12:48,Metro,6.4,0.08,5.0
2022-07-26 14:32,Metro,10.3,0.14,7.0
2022-03-09 10:22,Metro,13.3,0.19,7.0
2022-12-20 16:30,Metro,11.6,0.16,7.0
2022-10-14 08:19,Metro,11.0,0.23,7.0
2022-03-25 16:44,Metro,8.9,0.14,7.0
2022-10-20 17:15,Metro,15.3,0.26,7.0
2022-10-08 11:48,Metro,11.8,0.16,7.0
2022-11-26 10:10,Metro,8.6,0.13,5.0
2022-12-15 16:50,Metro,5.0,0.05,4.0
2022-04-20 14:10,Metro,13.9,0.16,7.0
2022-04-14 18:49,Metro,12.6,0.17,7.0
2022-07-07 13:52,Metro,16.0,0.18,7.0
2022-10-17 16:45,Metro,18.9,0.22,7.0
2022-04-16 21:32,Metro,5.9,0.08,5.0
2022-01-14 20:00,Metro,17.7,0.37,7.0
2022-03-01 15:25,Metro,7.0,0.07,5.0
2022-01-06 17:08,Metro,9.9,0.11,7.0
2022-04-01 08:24,Metro,12.8,0.27,7.0
2022-05-26 16:09,Metro,4.5,0.11,4.0
2022-06-30 22:35,Metro,1.1,0.02,2.0
2022-04-27 19:15,Metro,8.5,0.11,5.0
2022-08-13 13:01,Metro,10.2,0.18,7.0
2022-10-22 12:42,Metro,6.9,0.11,5.0
2022-07-25 19:46,Metro,13.0,0.2,7.0
2022-04-19 15:40,Metro,6.9,0.1,5.0
2022-10-07 18:53,Metro,9.3,0.12,7.0
2022-02-16 22:04,Metro,4.1,0.06,4.0
2022-06-20 10:43,Metro,5.7,0.08,4.0
2022-01-10 18:21,Metro,7.2,0.08,5.0
2022-07-15 11:04,Metro,7.7,0.15,5.0
2022-06-16 16:42,Metro,2.8,0.04,3.0
2022-09-17 17:38,Metro,5.3,0.06,4.0
2022-11-16 16:58,Metro,3.5,0.05,4.0
2022-01-05 17:00,Metro,5.5,0.08,4.0
2022-08-12 17:42,Metro,4.9,0.07,4.0
2022-02-24 19:22,Metro,17.5,0.2,7.0
2022-04-22 16:21,Metro,8.3,0.14,5.0
2022-07-27 18:59,Metro,14.0,0.23,7.0
2022-01-13 18:19,Metro,2.4,0.03,3.0
2022-07-18 18:31,Metro,6.8,0.13,5.0
2022-04-17 10:41,Metro,10.8,0.17,7.0
2022-12-21 19:01,Metro,5.2,0.06,4.0
2022-12-21 16:01,Metro,0.6,0.01,2.0
2022-09-14 20:24,Metro,6.2,0.08,5.0
2022-08-05 18:37,Metro,3.3,0.07,4.0
2022-09-08 19:00,Metro,17.3,0.3,7.0
2022-11-08 19:48,Metro,2.8,0.05,3.0
2022-09-27 16:40,Metro,5.4,0.08,4.0
2022-01-12 06:46,Metro,7.6,0.13,5.0
2022-08-01 15:59,Metro,11.0,0.14,7.0
2022-12-28 20:02,Metro,11.2,0.19,7.0
2022-07-26 09:57,Metro,14.0,0.22,7.0
2022-09-30 08:31,Metro,9.0,0.14,7.0
2022-01-08 16:39,Metro,4.1,0.07,4.0
2022-09-14 18:42,Metro,4.6,0.05,4.0
2022-08-08 19:29,Metro,5.0,0.06,4.0
2022-02-24 15:06,Metro,4.9,0.06,4.0
2022-01-12 18:29,Metro,13.0,0.17,7.0
2022-10-18 09:02,Metro,9.8,0.11,7.0
2022-06-16 17:47,Metro,4.9,0.08,4.0
2022-10-18 19:20,Metro,3.0,0.06,4.0
2022-10-26 12:18,Metro,4.4,0.07,4.0
2022-11-19 08:15,Metro,9.0,0.12,7.0
2022-06-01 10:57,Metro,3.9,0.08,4.0
2022-03-02 18:35,Metro,1.5,0.03,3.0
2022-01-22 17:45,Metro,15.1,0.19,7.0
2022-09-13 18:15,Metro,8.8,0.11,7.0
2022-10-06 20:02,Metro,1.5,0.02,3.0
2022-04-15 19:38,Metro,6.4,0.09,5.0
2022-02-22 18:53,Metro,4.6,0.08,4.0
2022-03-14 11:52,Metro,6.2,0.11,5.0
2022-04-21 09:04,Metro,9.9,0.15,7.0
2022-10-25 08:49,Metro,12.8,0.18,7.0
2022-12-15 16:06,Metro,16.0,0.22,7.0
2022-10-17 09:08,Metro,2.4,0.04,3.0
2022-11-02 09:28,Metro,4.7,0.07,4.0
2022-10-21 19:14,Metro,19.0,0.37,7.0
2022-12-20 21:05,Metro,7.0,0.11,5.0
2022-05-29 16:46,Metro,4.7,0.05,4.0
2022-06-02 14:02,Metro,3.9,0.05,4.0
2022-11-01 11:55,Metro,14.4,0.21,7.0
2022-01-29 14:55,Metro,10.9,0.13,7.0
2022-04-08 13:06,Metro,7.4,0.08,5.0
2022-07-27 19:14,Metro,10.6,0.16,7.0
2022-12-15 22:07,Metro,13.0,0.18,7.0
2022-05-02 18:03,Metro,12.8,0.19,7.0
2022-09-05 21:47,Metro,5.6,0.09,4.0
2022-11-04 22:32,Metro,7.8,0.13,5.0
2022-04-27 11:41,Metro,3.9,0.1,4.0
2022-01-05 08:21,Metro,6.1,0.1,5.0
2022-05-19 19:23,Metro,13.7,0.18,7.0
2022-08-19 17:27,Metro,6.7,0.17,5.0
2022-04-10 11:21,Metro,18.5,0.3,7.0
2022-11-03 07:29,Metro,3.8,0.08,4.0
2022-09-26 11:11,Metro,3.9,0.05,4.0
2022-03-24 18:46,Metro,9.0,0.15,7.0
2022-11-23 17:13,Metro,8.9,0.13,7.0
2022-12-07 06:51,Metro,13.1,0.19,7.0
2022-04-28 20:02,Metro,8.0,0.13,5.0
2022-06-06 21:05,Metro,15.4,0.29,7.0
2022-12-28 07:25,Metro,17.1,0.26,7.0
2022-09-28 23:19,Metro,6.4,0.11,5.0
2022-03-08 20:44,Metro,7.6,0.12,5.0
